id,name_id,year,total_surveys,total_volunteers,total_volunteer_min,total_length_m,additional_area_cleaned_m,total_bags,total_weight_kg,total_litter,avg_per_100m,updated_at
645,52,2002,1,7,0,100,0,6,7,690,690,2025-08-18 18:46:11
646,52,2001,2,7,120,199,0,3,13,615,307.4,2025-08-18 18:46:11
647,52,2000,2,13,720,149,0,7,28.1,681,340.5,2025-08-18 18:46:11
648,52,1999,2,30,545,310,0,11,30,723,361.4,2025-08-18 18:46:11
649,52,1998,2,19,2212,207,0,16,76.5,501,250.5,2025-08-18 18:46:11
650,52,1997,3,42,1974,2270,0,20,179,623,88.5,2025-08-18 18:46:11
651,52,1994,1,30,103,3500,0,25,137,61,60.6,2025-08-18 18:46:11
652,53,2024,69,906,79900,6840,8505,103,340,25369,168.7,2025-08-18 18:46:11
653,53,2023,56,572,45511,6175,6860,83,286.8,15222,170.5,2025-08-18 18:46:11
654,53,2022,37,379,33101,4015,4398,52,175.4,9634,130,2025-08-18 18:46:11
655,53,2021,47,446,42072,4905,3835,87,190.4,19021,241,2025-08-18 18:46:11
656,53,2020,17,81,6448,1881,200,21,74.5,9566,340,2025-08-18 18:46:11
657,53,2019,31,496,53831,3460,3750,88,179.8,22148,169,2025-08-18 18:46:11
658,53,2018,44,1080,149333,4795,5250,157,428.9,112446,642,2025-08-18 18:46:11
659,53,2017,27,340,51192,3121,1410,110,299.1,48257,463.5,2025-08-18 18:46:11
660,53,2016,35,518,73182,3766,765,203,345.3,65904,613,2025-08-18 18:46:11
661,53,2015,27,374,32794,3155,932,145,330.6,24979,457,2025-08-18 18:46:11
662,53,2014,124,623,47815,91576,2314,430,1670.8,36489,274.2,2025-08-18 18:46:11
663,53,2013,93,295,24317,85583,1187,230,1018.5,23451,471,2025-08-18 18:46:11
664,53,2012,27,344,31981,3640,1671,167,581,14976,294.7,2025-08-18 18:46:11
665,53,2011,78,777,65877,16629,2027,348,1541.6,60712,412,2025-08-18 18:46:11
666,53,2010,58,585,35868,23434,1359,263,1951.3,32362,411.5,2025-08-18 18:46:11
667,53,2009,48,667,65047,8461,1883,262,1137.7,50616,248.5,2025-08-18 18:46:11
668,53,2008,82,1279,117282,13044,0,540,2168.8,101823,742.7,2025-08-18 18:46:11
669,53,2007,74,1037,69943,14444,0,519,1995.7,75754,429.8,2025-08-18 18:46:11
670,53,2006,63,1051,70281,18581,0,372,1281.2,55906,450.7,2025-08-18 18:46:11
671,53,2005,61,677,63221,13954,0,253,356.3,58259,386.1,2025-08-18 18:46:11
672,53,2004,23,251,0,3919,0,168,427.8,17018,794.6,2025-08-18 18:46:11
673,53,2003,33,392,20,7310,0,214,588.8,23875,553.7,2025-08-18 18:46:11
674,53,2002,18,201,0,5041,0,133,1184.3,9665,360.3,2025-08-18 18:46:11
675,53,2001,19,164,6228,4235,0,110,1089,6755,285.5,2025-08-18 18:46:11
676,53,2000,16,139,3435,3968,0,53,174.3,3396,131.3,2025-08-18 18:46:11
677,53,1999,16,118,7838,4392,0,79,315,8141,351.4,2025-08-18 18:46:11
678,53,1998,18,200,18349,2935,0,150,1155,17648,570.8,2025-08-18 18:46:11
679,53,1997,15,209,10096,18797,0,139,1423.7,10207,136.5,2025-08-18 18:46:11
680,53,1996,17,192,8849,13080,0,174,1096,3446,156.1,2025-08-18 18:46:11
681,53,1995,13,142,5532,7985,0,188,2383.6,3058,105.2,2025-08-18 18:46:11
682,53,1994,7,45,4112,4484,0,74,372.5,1627,196,2025-08-18 18:46:11
683,54,2024,10,108,7350,1100,6500,37,21.4,4591,103,2025-08-18 18:46:11
684,54,2023,9,109,9540,900,1100,49,102.5,2433,222,2025-08-18 18:46:11
685,54,2022,21,171,16170,2025,6300,75,225.7,9478,137.8,2025-08-18 18:46:11
686,54,2021,14,219,22347,2300,2955,104,296,6563,249,2025-08-18 18:46:11
687,54,2020,12,27,5960,940,900,48,229.8,11007,99,2025-08-18 18:46:11
688,54,2019,4,82,5850,420,142,67,133.5,1733,424.8,2025-08-18 18:46:11
689,54,2018,6,210,23180,750,780,125,183.2,3397,384,2025-08-18 18:46:11
690,54,2017,5,44,6745,550,1083,65,357,3082,488,2025-08-18 18:46:11
691,54,2016,1,4,480,100,0,12,0,700,700,2025-08-18 18:46:11
692,54,2015,3,59,7455,300,0,115,0,2275,826,2025-08-18 18:46:11
693,54,2014,4,109,28464,325,850,76,0,7575,1399,2025-08-18 18:46:11
694,54,2013,3,59,12840,300,300,53,0,4738,1399,2025-08-18 18:46:11
695,54,2012,2,63,6360,200,300,39,24.1,3405,1702.5,2025-08-18 18:46:11
696,54,2011,2,34,4080,200,104,49,0,3136,1568,2025-08-18 18:46:11
697,54,2010,1,15,2250,100,0,11,0,757,757,2025-08-18 18:46:11
698,54,2009,6,56,6068,750,0,87,284.6,6098,811,2025-08-18 18:46:11
699,54,2008,6,55,4825,800,0,73,121.4,5232,672.7,2025-08-18 18:46:11
700,54,2007,2,30,3540,250,0,51,223,5301,2650.7,2025-08-18 18:46:11
701,54,2006,2,32,2520,500,0,33,19,1570,785.1,2025-08-18 18:46:11
702,54,2005,2,16,1190,400,0,19,0,1309,654.3,2025-08-18 18:46:11
703,54,2004,2,26,0,500,0,21,110,808,403.8,2025-08-18 18:46:11
704,54,2003,1,18,0,850,0,18,0,279,278.7,2025-08-18 18:46:11
705,54,2002,2,31,0,450,0,40,256,3600,1799.8,2025-08-18 18:46:11
706,54,2001,3,29,498,950,0,31,0,812,344.6,2025-08-18 18:46:11
707,54,2000,2,13,0,200,0,0,0,414,207,2025-08-18 18:46:11
708,54,1999,2,16,90,2100,0,19,250,304,151.9,2025-08-18 18:46:11
709,54,1998,3,85,5434,3900,0,19,108,1956,844,2025-08-18 18:46:11
710,57,2024,9,71,6059,2059,1400,67,63.1,4280,304,2025-08-18 18:46:11
711,57,2023,4,26,2510,600,1000,52,46,2577,440,2025-08-18 18:46:11
712,57,2022,1,3,360,100,1000,2,6,85,85,2025-08-18 18:46:11
713,57,2021,12,61,6215,1750,4270,32,181.5,2253,204.8,2025-08-18 18:46:11
714,57,2020,7,40,6760,830,600,40,204.8,6502,139.3,2025-08-18 18:46:11
715,57,2019,14,308,26550,1400,2825,85,94.5,5548,331,2025-08-18 18:46:11
716,57,2018,14,204,14880,1700,7913,118,173.7,4339,299,2025-08-18 18:46:11
717,57,2017,168,270,12002,17295,276550,138,320,7720,588.2,2025-08-18 18:46:11
718,57,2016,91,186,8297,20400,106775,129,364,4473,440,2025-08-18 18:46:11
719,57,2015,10,210,11800,3070,100,148,183,4412,359,2025-08-18 18:46:11
720,57,2014,2,30,576,1100,0,35,120,400,200,2025-08-18 18:46:11
721,57,2013,1,19,114,1000,0,25,110,164,164.4,2025-08-18 18:46:11
722,57,2012,3,37,2280,600,50,49,601,1454,544,2025-08-18 18:46:11
723,57,2011,6,38,1232,2650,0,81,228,1104,220.8,2025-08-18 18:46:11
724,57,2010,8,59,2295,3200,203,93,617,2495,249.7,2025-08-18 18:46:11
725,57,2009,19,346,48765,6375,2,258,550,6342,310,2025-08-18 18:46:11
726,57,2008,7,91,1392,8805,0,144,653,1391,125.6,2025-08-18 18:46:11
727,57,2007,9,84,3136,3600,0,107,197,2129,111,2025-08-18 18:46:11
728,57,2006,10,110,5009,3100,0,137,309.8,3385,359,2025-08-18 18:46:11
729,57,2005,6,63,11231,1560,0,95,573,12242,476.5,2025-08-18 18:46:11
730,57,2004,8,71,0,940,0,92,205,9443,423.5,2025-08-18 18:46:11
731,57,2003,3,49,0,1750,0,65,219,1092,118,2025-08-18 18:46:11
732,57,2002,1,8,0,4200,0,8,48,19,19.3,2025-08-18 18:46:11
733,57,2001,2,15,120,4400,0,24,0,178,89,2025-08-18 18:46:11
734,57,2000,1,10,0,4827,0,30,0,36,36.2,2025-08-18 18:46:11
735,57,1999,1,12,0,2130,0,14,84,114,114.1,2025-08-18 18:46:11
736,57,1998,3,37,3090,600,0,30,180,1418,355.3,2025-08-18 18:46:11
737,57,1997,1,7,210,400,0,10,60,78,78.3,2025-08-18 18:46:11
738,59,2024,13,142,10650,1300,840,16,18.9,1292,92.5,2025-08-18 18:46:11
739,59,2023,9,199,11940,900,0,16,85.5,880,56,2025-08-18 18:46:11
740,59,2022,11,152,12730,1050,370,14,96.3,1997,103,2025-08-18 18:46:11
741,59,2021,4,38,2901,415,900,13,13.8,613,157.6,2025-08-18 18:46:11
742,59,2020,1,2,150,100,15,1,0,105,105,2025-08-18 18:46:11
743,59,2019,2,60,4800,200,1300,25,23.5,497,248.5,2025-08-18 18:46:11
744,59,2018,1,30,2700,100,0,10,36,1151,1151,2025-08-18 18:46:11
745,59,2017,1,42,4410,100,200,14,50.7,1276,1276,2025-08-18 18:46:11
746,59,2016,1,18,2160,100,0,8,20,722,722,2025-08-18 18:46:11
747,59,2015,1,19,1710,100,0,6,14,1272,1272,2025-08-18 18:46:11
748,59,2014,1,32,3840,100,0,5,25,1281,1281,2025-08-18 18:46:11
749,59,2013,1,19,1140,100,0,5,9,990,990,2025-08-18 18:46:11
750,59,2011,1,13,780,100,0,3,3.6,242,242,2025-08-18 18:46:11
751,59,2009,1,12,68,1600,0,6,8,8,7.7,2025-08-18 18:46:11
752,59,2008,1,9,72,1500,0,4,11,19,19.1,2025-08-18 18:46:11
753,59,2007,1,5,108,300,0,3,4.4,109,109.3,2025-08-18 18:46:11
754,59,2006,1,7,42,2000,0,4,23,18,18.2,2025-08-18 18:46:11
755,59,2005,1,9,54,2000,0,4,4,26,25.7,2025-08-18 18:46:11
756,59,2004,1,7,0,1500,0,4,20,9,8.7,2025-08-18 18:46:11
757,59,2003,1,8,0,2000,0,3,5.5,18,17.8,2025-08-18 18:46:11
758,59,2002,1,4,0,1800,0,2,20,7,7.1,2025-08-18 18:46:11
759,59,2001,1,7,26,1609,0,3,152,19,19.4,2025-08-18 18:46:11
760,59,2000,2,38,264,2300,0,11,40,133,66.5,2025-08-18 18:46:11
761,59,1998,3,46,1072,2650,0,10,130.5,142,46.3,2025-08-18 18:46:11
762,59,1997,1,7,67,1250,0,5,18,9,8.9,2025-08-18 18:46:11
763,59,1996,1,7,67,1250,0,5,6,21,21.3,2025-08-18 18:46:11
764,59,1995,1,4,32,1500,0,4,25,96,96,2025-08-18 18:46:11
765,62,2015,1,25,750,200,12,6,0,569,569,2025-08-18 18:46:11
766,63,2024,30,437,44287,3030,3900,50,143.8,8349,122,2025-08-18 18:46:11
767,63,2023,38,531,51865,4135,10460,64,217.6,14030,130,2025-08-18 18:46:11
768,63,2022,46,968,91330,4445,19868,135,251.7,13952,161.3,2025-08-18 18:46:11
769,63,2021,27,407,35290,3570,4902,43,92.5,7421,149,2025-08-18 18:46:11
770,63,2020,38,280,30949,5470,6110,43,189.7,15221,109.5,2025-08-18 18:46:11
771,63,2019,40,445,45137,6950,17410,98,250.5,10605,117.8,2025-08-18 18:46:11
772,63,2018,34,910,92355,9750,10570,114,325.6,12998,151.3,2025-08-18 18:46:11
773,63,2017,25,686,64081,4950,5400,151,258.5,14163,583,2025-08-18 18:46:11
774,63,2016,36,732,55972,11930,4248,231,259.6,18717,385.5,2025-08-18 18:46:11
775,63,2015,36,458,36112,10860,9220,219,261.9,13555,251.3,2025-08-18 18:46:11
776,63,2014,20,486,18881,12740,4075,215,188.4,9093,262.8,2025-08-18 18:46:11
777,63,2013,28,416,16235,18581,1700,197,417.6,6331,165.5,2025-08-18 18:46:11
778,63,2012,26,482,24586,15417,1262,300,372.9,15070,531,2025-08-18 18:46:11
779,63,2011,38,685,44491,11595,2300,234,429.5,20682,312.2,2025-08-18 18:46:11
780,63,2010,52,583,76958,21183,2826,331,1083.3,54502,473.6,2025-08-18 18:46:11
781,63,2009,79,1023,51381,29253,833,385,982,89811,361.1,2025-08-18 18:46:11
782,63,2008,75,1017,32176,24565,0,513,3276.6,43881,353,2025-08-18 18:46:11
783,63,2007,48,707,42513,23150,0,307,5595.6,32369,286.9,2025-08-18 18:46:11
784,63,2006,46,738,40669,16340,0,361,1229.5,31408,333.7,2025-08-18 18:46:11
785,63,2005,68,752,16924,20021,0,421,5297.9,34923,394,2025-08-18 18:46:11
786,63,2004,38,367,60,16140,0,331,808.6,19902,326,2025-08-18 18:46:11
787,63,2003,26,182,0,11490,0,145,919.7,14605,261.5,2025-08-18 18:46:11
788,63,2002,18,141,0,8845,0,217,894.4,5200,178.4,2025-08-18 18:46:11
789,63,2001,13,93,1660,7239,0,113,76.5,5558,261.7,2025-08-18 18:46:11
790,63,2000,15,134,3127,9098,0,81,539,6243,308,2025-08-18 18:46:11
791,63,1999,14,158,4220,5540,0,135,403,8961,415.2,2025-08-18 18:46:11
792,63,1998,21,299,15133,11385,0,316,7545,8450,221.7,2025-08-18 18:46:11
793,63,1997,12,126,2361,10995,0,107,619,1503,140.3,2025-08-18 18:46:11
794,63,1996,20,255,13836,12960,0,176,1503.3,7840,219.8,2025-08-18 18:46:11
795,63,1995,20,235,13175,19981,0,272,2616,4691,154.6,2025-08-18 18:46:11
796,63,1994,19,206,4935,20004,0,362,2345.5,2566,70.3,2025-08-18 18:46:11
797,65,2024,8,202,19170,800,0,20,16.2,4420,85,2025-08-18 18:46:11
798,65,2023,15,214,17132,1490,2320,42,23.1,13950,153,2025-08-18 18:46:11
799,65,2022,14,223,19293,2600,2640,38,82.2,7682,64,2025-08-18 18:46:11
800,65,2021,14,109,10593,1800,1250,45,71.7,4434,130,2025-08-18 18:46:11
801,65,2020,10,38,4016,1150,820,31,98.9,6655,118.5,2025-08-18 18:46:11
802,65,2019,14,288,22995,3645,3171,39,48.7,5001,204,2025-08-18 18:46:11
803,65,2018,21,539,48857,3645,9395,75,159.3,10132,345.8,2025-08-18 18:46:11
804,65,2017,10,118,8680,2400,3720,30,71.9,2941,103.5,2025-08-18 18:46:11
805,65,2016,15,202,17086,1900,6320,55,222.3,7756,220,2025-08-18 18:46:11
806,65,2015,10,138,9230,1700,3100,28,139.9,2948,157.8,2025-08-18 18:46:11
807,65,2014,15,165,9221,5868,2666,61,183,4228,190.6,2025-08-18 18:46:11
808,65,2013,11,144,15020,2300,440,145,452.1,5491,614.5,2025-08-18 18:46:11
809,65,2012,15,265,24485,2450,1020,183,1085.3,11289,440,2025-08-18 18:46:11
810,65,2011,17,167,10394,6650,1360,123,422.4,4968,114.3,2025-08-18 18:46:11
811,65,2010,20,311,23866,7680,425,179,674.3,5831,222.1,2025-08-18 18:46:11
812,65,2009,22,191,15098,11200,250,173,502.3,6029,156.8,2025-08-18 18:46:11
813,65,2008,14,176,21168,6950,0,132,1120.5,5470,219.5,2025-08-18 18:46:11
814,65,2007,12,53,4856,6670,0,41,187.9,1720,80,2025-08-18 18:46:11
815,65,2006,21,364,10552,19852,0,473,1873.7,5379,186.7,2025-08-18 18:46:11
816,65,2005,20,295,6405,17510,0,389,1816,5135,162.9,2025-08-18 18:46:11
817,65,2004,9,203,0,9120,0,128,1075.6,1515,80.8,2025-08-18 18:46:11
818,65,2003,6,62,0,8025,0,69,235.5,710,108.8,2025-08-18 18:46:11
819,65,2002,4,60,0,5880,0,80,535.5,4693,855.7,2025-08-18 18:46:11
820,65,2001,6,91,857,7100,0,185,715,2069,159.8,2025-08-18 18:46:11
821,65,2000,4,38,670,1490,0,32,283,1383,321.2,2025-08-18 18:46:11
822,65,1999,5,73,3217,1707,0,48,250,1633,401,2025-08-18 18:46:11
823,65,1998,7,93,6227,4115,0,75,568,3821,592.4,2025-08-18 18:46:11
824,65,1997,6,108,3036,5700,0,95,675,1574,286.1,2025-08-18 18:46:11
825,65,1996,3,47,3000,1300,0,84,477.5,2320,656,2025-08-18 18:46:11
826,65,1995,4,55,1238,2300,0,120,1219,529,130.2,2025-08-18 18:46:11
827,65,1994,2,20,240,2250,0,16,91,122,61,2025-08-18 18:46:11
828,67,2024,1,9,1620,100,0,9,0,212,212,2025-08-18 18:46:11
829,67,2023,3,74,12720,500,3643,5,17.5,250,74.1,2025-08-18 18:46:11
830,67,2022,4,102,15990,400,530,52,1010,2012,469,2025-08-18 18:46:11
831,67,2021,1,21,63000,10,7500,3,81,5020,5020,2025-08-18 18:46:11
832,67,2019,6,95,122760,420,6100,55,122,11851,310,2025-08-18 18:46:11
833,67,2018,5,52,3435,500,2620,20,47.3,2122,286.5,2025-08-18 18:46:11
834,67,2017,4,62,5100,400,550,8,57.5,1513,353.5,2025-08-18 18:46:11
835,67,2016,3,52,6580,300,400,10,41.5,1824,517.8,2025-08-18 18:46:11
836,67,2015,1,120,32400,100,250,3,0,1870,1870,2025-08-18 18:46:11
837,67,2014,1,70,435,1931,0,50,80,39,39.1,2025-08-18 18:46:11
838,67,2013,1,10,1190,100,500,2,30,171,171,2025-08-18 18:46:11
839,67,2012,3,54,8730,250,1400,26,41.5,2037,693,2025-08-18 18:46:11
840,67,2010,4,58,9760,375,5217,70,1928,2865,691.2,2025-08-18 18:46:11
841,67,2008,2,19,1560,225,0,6,0,1854,926.9,2025-08-18 18:46:11
842,67,2007,5,47,2910,600,0,55,210,5804,524,2025-08-18 18:46:11
843,67,2006,8,75,5307,1180,0,66,15,6362,251.8,2025-08-18 18:46:11
844,67,2005,3,31,1952,375,0,13,0,2237,866.4,2025-08-18 18:46:11
845,67,2003,1,30,0,2000,0,40,0,99,99.3,2025-08-18 18:46:11
846,67,2002,1,16,0,3200,0,50,300,74,74.2,2025-08-18 18:46:11
847,67,2000,1,1,10,600,0,6,0,125,124.5,2025-08-18 18:46:11
848,67,1997,1,1,120,100,0,3,18,317,317,2025-08-18 18:46:11
849,68,2023,3,36,1705,580,0,6,33.6,1197,55,2025-08-18 18:46:11
850,68,2022,2,16,960,200,0,3,5.7,256,128,2025-08-18 18:46:11
851,68,2021,7,79,7980,700,0,10,130.7,1271,97,2025-08-18 18:46:11
852,68,2020,13,65,5538,1900,380,35,373,3450,253.1,2025-08-18 18:46:11
853,68,2019,9,71,4637,1150,300,21,216,2387,268.4,2025-08-18 18:46:11
854,68,2018,3,66,4780,600,250,9,30,643,219,2025-08-18 18:46:11
855,68,2017,3,32,2800,450,167,8,31.5,827,231,2025-08-18 18:46:11
856,68,2016,3,75,4050,600,250,13,200,562,137,2025-08-18 18:46:11
857,68,2015,2,14,870,500,100,9,103.5,317,158.3,2025-08-18 18:46:11
858,68,2014,1,9,1080,100,500,5,150,368,368,2025-08-18 18:46:11
859,68,2013,2,21,266,2500,0,32,450,266,132.9,2025-08-18 18:46:11
860,68,2012,3,19,976,1000,200,16,325,847,277.3,2025-08-18 18:46:11
861,68,2011,1,5,400,150,333,10,250,184,184,2025-08-18 18:46:11
862,68,2010,1,16,576,500,0,18,240,263,263.4,2025-08-18 18:46:11
863,68,2009,1,8,320,300,133,7,40,152,151.7,2025-08-18 18:46:11
864,68,2001,1,19,152,1500,0,35,450,148,147.9,2025-08-18 18:46:11
865,72,2024,18,214,13185,1900,1850,50,272,11244,399,2025-08-18 18:46:11
866,72,2023,11,190,11550,1100,750,32,103.1,5848,339,2025-08-18 18:46:11
867,72,2022,12,190,12910,1500,1300,30,78.2,3235,176,2025-08-18 18:46:11
868,72,2021,7,53,4200,700,600,12,61.6,2343,258.5,2025-08-18 18:46:11
869,72,2020,11,40,3353,1100,0,17,32.7,3169,181,2025-08-18 18:46:11
870,72,2019,15,276,36455,1625,3000,70,125.2,9786,254.5,2025-08-18 18:46:11
871,72,2018,23,399,44962,2900,6250,116,301,9987,230.5,2025-08-18 18:46:11
872,72,2017,16,161,17730,1600,6900,60,206.5,6802,113,2025-08-18 18:46:11
873,72,2016,7,139,15159,1050,550,41,118,2923,140,2025-08-18 18:46:11
874,72,2015,6,92,8535,600,350,45,25,713,56,2025-08-18 18:46:11
875,72,2014,1,1,30,100,0,1,0,16,16,2025-08-18 18:46:11
876,72,2013,5,140,20906,500,200,29,71,1316,84,2025-08-18 18:46:11
877,72,2012,14,161,26160,1500,300,67,261.9,6757,385,2025-08-18 18:46:11
878,72,2011,3,23,532,4200,0,13,2.5,174,86.3,2025-08-18 18:46:11
879,72,2010,7,85,10231,4650,0,37,74.6,4477,565.6,2025-08-18 18:46:11
880,72,2009,7,52,5444,4900,1811,35,79,2407,60.5,2025-08-18 18:46:11
881,72,2008,7,55,9434,1428,0,43,98.3,2397,113.3,2025-08-18 18:46:11
882,72,2007,7,168,13770,1170,0,54,230,4973,399.9,2025-08-18 18:46:11
883,72,2006,8,128,12309,1584,0,51,143.6,2857,167,2025-08-18 18:46:11
884,72,2005,11,122,4575,2386,0,46,142.7,2723,149,2025-08-18 18:46:11
885,72,2004,11,75,90,1200,0,10,10.8,1202,118.8,2025-08-18 18:46:11
886,72,2003,10,61,1440,1400,0,22,69.1,2287,129,2025-08-18 18:46:11
887,72,2002,9,65,0,1600,0,24,62.4,1293,83.7,2025-08-18 18:46:11
888,72,2001,3,10,120,1000,0,18,0,191,14,2025-08-18 18:46:11
889,72,1999,1,11,0,100,0,6,64,697,697,2025-08-18 18:46:11
890,72,1996,4,98,2328,2300,0,30,300,2702,574,2025-08-18 18:46:11
891,74,2024,35,203,10235,4940,501,105,364.9,9152,195.5,2025-08-18 18:46:11
892,74,2023,59,233,19380,6000,2002,138,368.8,17230,188,2025-08-18 18:46:11
893,74,2022,99,268,30915,9900,4680,228,1434.5,51415,308.3,2025-08-18 18:46:11
894,74,2021,104,406,48865,10450,6469,227,1770.3,78403,418.5,2025-08-18 18:46:11
895,74,2020,72,649,68128,7290,8930,197,1071.8,63794,705.5,2025-08-18 18:46:11
896,74,2019,46,1366,124005,5000,9850,164,612,41793,531,2025-08-18 18:46:11
897,74,2018,26,755,107329,3553,9755,155,371.7,16303,380,2025-08-18 18:46:11
898,74,2017,16,286,79431,3250,5644,95,208.4,16638,288,2025-08-18 18:46:11
899,74,2016,21,367,75710,2795,3710,128,109,16159,302.5,2025-08-18 18:46:11
900,74,2015,10,281,69760,993,1533,79,74,24891,390.5,2025-08-18 18:46:11
901,74,2014,16,218,72889,1695,821,146,92.1,37219,356.8,2025-08-18 18:46:11
902,74,2013,13,160,22923,1576,1567,101,158.7,5985,295.3,2025-08-18 18:46:11
903,74,2012,26,247,42898,4107,2388,183,252.7,18108,372,2025-08-18 18:46:11
904,74,2011,14,116,22849,2756,605,118,89.3,15305,237.2,2025-08-18 18:46:11
905,74,2010,13,94,3814,3612,0,92,33,2264,175.4,2025-08-18 18:46:11
906,74,2009,8,69,3969,2617,100,41,60.5,2059,446.5,2025-08-18 18:46:11
907,74,2008,11,111,4244,8848,0,105,294,2002,154.6,2025-08-18 18:46:11
908,74,2007,8,48,899,4010,0,35,51,686,86.5,2025-08-18 18:46:11
909,74,2006,10,51,1619,6180,0,42,115,777,100,2025-08-18 18:46:11
910,74,2005,10,76,2508,3696,0,43,135,1385,102.4,2025-08-18 18:46:11
911,74,2004,1,7,0,640,0,3,20.5,112,112,2025-08-18 18:46:11
912,74,2003,4,90,3840,2150,0,53,292.5,1098,300,2025-08-18 18:46:11
913,74,2002,6,105,840,2520,0,95,595.5,1757,259.1,2025-08-18 18:46:11
914,74,2001,2,18,506,650,0,12,300,355,177.3,2025-08-18 18:46:11
915,74,1999,1,16,960,200,0,2,4,725,725,2025-08-18 18:46:11
916,74,1998,5,53,3984,2950,0,44,394,2981,555.3,2025-08-18 18:46:11
917,74,1997,2,7,737,240,0,12,79,1232,616,2025-08-18 18:46:11
918,74,1996,4,58,7622,1003,0,56,339,4353,537.9,2025-08-18 18:46:11
919,74,1995,1,13,1560,100,0,5,22,415,415,2025-08-18 18:46:11
920,74,1994,5,54,2856,1370,0,58,415,732,108.3,2025-08-18 18:46:11
921,75,2024,27,282,23889,3370,850,89,208.7,8359,161,2025-08-18 18:46:11
922,75,2023,28,329,27720,3085,1450,55,62.5,6320,148,2025-08-18 18:46:11
923,75,2022,25,390,40062,2860,4753,39,193.5,8697,284,2025-08-18 18:46:11
924,75,2021,15,240,24255,1550,3350,19,47.4,4220,243,2025-08-18 18:46:11
925,75,2020,13,248,20673,1500,5220,75,137,6772,250.7,2025-08-18 18:46:11
926,75,2019,27,682,60560,3000,5050,219,265.5,17446,351,2025-08-18 18:46:11
927,75,2018,57,855,91246,5920,11730,221,633.3,27029,319,2025-08-18 18:46:11
928,75,2017,12,296,58495,1230,3808,77,189.5,9166,463,2025-08-18 18:46:11
929,75,2016,13,254,18468,2245,1335,104,607.8,8052,548.6,2025-08-18 18:46:11
930,75,2015,12,233,16413,3040,302,80,336.7,5648,229,2025-08-18 18:46:11
931,75,2014,12,275,17359,2830,517,93,272.3,4717,266.4,2025-08-18 18:46:11
932,75,2013,9,152,7298,2415,600,58,280.4,2988,259.1,2025-08-18 18:46:11
933,75,2012,16,140,23160,2250,1000,60,293,7705,246,2025-08-18 18:46:11
934,75,2011,15,135,10847,2385,900,55,139.4,8676,403,2025-08-18 18:46:11
935,75,2010,13,106,7424,2440,550,66,130.5,4965,309.3,2025-08-18 18:46:11
936,75,2009,14,128,9083,2695,2,75,104.5,9033,755.8,2025-08-18 18:46:11
937,75,2008,18,199,15016,3547,0,102,570.3,11117,292,2025-08-18 18:46:11
938,75,2007,10,70,4060,2270,0,49,174.7,3477,313,2025-08-18 18:46:11
939,75,2006,13,158,11141,5670,0,130,912.2,6641,343,2025-08-18 18:46:11
940,75,2005,7,137,1513,1800,0,125,1700.5,3770,450.8,2025-08-18 18:46:11
941,75,2004,7,128,0,2152,0,128,52,3496,614,2025-08-18 18:46:11
942,75,2003,8,95,0,1500,0,67,98,4565,622,2025-08-18 18:46:11
943,75,2002,6,105,0,2469,0,52,272,4634,229.6,2025-08-18 18:46:11
944,75,2001,7,133,2524,10480,0,62,121,1266,194.7,2025-08-18 18:46:11
945,75,2000,1,10,0,4000,0,8,16,39,38.7,2025-08-18 18:46:11
946,75,1999,4,54,1920,2400,0,75,365,642,148.7,2025-08-18 18:46:11
947,75,1998,4,96,4507,5193,0,60,256.5,2296,595.4,2025-08-18 18:46:11
948,75,1997,7,130,2923,3635,0,78,637.8,1552,198.4,2025-08-18 18:46:11
949,75,1996,7,127,3877,5045,0,99,317,1377,191.7,2025-08-18 18:46:11
950,75,1995,7,95,2249,5150,0,105,407,966,132.6,2025-08-18 18:46:11
951,75,1994,2,20,288,3000,0,136,270,920,459.8,2025-08-18 18:46:11
952,77,2024,11,105,8850,1900,800,41,42.5,1988,95.3,2025-08-18 18:46:11
953,77,2023,7,58,4132,710,3528,11,20.1,1540,178,2025-08-18 18:46:11
954,77,2022,11,111,11845,1850,1113,38,55.4,1970,92,2025-08-18 18:46:11
955,77,2021,7,57,6960,900,1000,21,45.7,1792,146,2025-08-18 18:46:11
956,77,2020,2,19,2280,300,0,14,157.8,448,223.8,2025-08-18 18:46:11
957,77,2019,15,465,46347,3300,4610,66,73.9,10003,415,2025-08-18 18:46:11
958,77,2018,8,159,16390,1100,3622,44,80.9,3002,249.8,2025-08-18 18:46:11
959,77,2017,5,70,8998,900,13,46,82.4,2942,419,2025-08-18 18:46:11
960,77,2016,7,91,8190,700,1100,40,61.3,5743,727,2025-08-18 18:46:11
961,77,2015,8,79,6435,800,2405,28,78.8,4169,363,2025-08-18 18:46:11
962,77,2014,14,178,18713,1430,5438,64,91.8,6989,441.1,2025-08-18 18:46:11
963,77,2013,13,121,10232,3625,2555,78,337.6,6902,469.5,2025-08-18 18:46:11
964,77,2012,12,255,36650,3450,8700,76,92.5,6491,259.5,2025-08-18 18:46:11
965,77,2011,5,87,5708,3800,600,39,136.9,2298,215.9,2025-08-18 18:46:11
966,77,2010,4,48,1823,3210,14,21,67,756,69.7,2025-08-18 18:46:11
967,77,2009,4,56,571,3975,0,43,235,197,69.3,2025-08-18 18:46:11
968,77,2008,7,42,1387,5630,0,19,111,790,37.1,2025-08-18 18:46:11
